date,lineitem,quantity,price,discounts,nettotal,purchasenumber,dayssincelastpurch,quantity364,price364,discounts364,netTotal364,quantity28,price28,discounts28,netTotal28,quantity7,price7,discounts7,netTotal7,engagement,posts
16/7/2018,Salmon and Wheat Bran Salad,120,14,0,1621,5.644067797,56017.19492,70,14,0,923,55,13,1,655,54,13,0,662,0,0
16/7/2018,Yogurt,50,3,0,194,2.333333333,64550.93333,19,3,0,73,21,3,0,73,17,3,0,67,0,0
17/7/2018,Aubergine and Chickpea Vindaloo,13,4,0,44,1.333333333,77937.77778,1,4,0,4,10,4,0,35,7,4,0,24,0,0
17/7/2018,Beef and Apple Burgers,28,18,1,478,5.857142857,46545.5,35,11,1,367,40,11,1,405,30,10,1,276,0,0
17/7/2018,Beef and Broccoli,24,9,0,212,2.666666667,58463.70833,12,8,0,96,18,8,0,145,14,8,0,118,0,0
17/7/2018,Beef and Broccoli Stir Fry,11,10,0,114,6.909090909,63727.90909,17,10,0,171,9,10,0,88,22,10,0,224,0,0
17/7/2018,Beef and Squash Kabob,33,8,0,300,5.387096774,67781.41935,38,7,0,319,34,8,0,322,27,8,0,254,0,0
17/7/2018,Chicken and Onion Kabob,36,10,0,401,2.454545455,42594.63636,33,10,0,368,39,10,0,421,25,10,0,279,0,0
17/7/2018,Chutney,14,2,0,40,2.5,64439.85714,14,2,0,32,19,2,0,69,16,2,0,36,0,0
17/7/2018,Coconut and Beef Vindaloo,10,4,0,40,4.285714286,28776.57143,6,4,0,21,6,4,0,22,9,4,0,36,0,0
17/7/2018,Fountain Drink,55,2,0,109,4.944444444,52875,34,2,0,68,38,2,0,75,44,2,0,88,0,0
17/7/2018,Lamb and Veggie Kabob,5,8,2,41,6.4,20048,9,8,3,56,8,8,0,74,11,8,1,94,0,0
17/7/2018,Lamb Chops,19,9,0,164,4.421052632,37019.10526,15,13,0,187,20,9,1,172,14,6,0,86,0,0
17/7/2018,Naan,21,2,0,64,2.476190476,76341.2381,28,2,0,64,19,2,0,50,17,2,0,34,0,0
17/7/2018,Rice,14,2,0,46,1.692307692,77027.30769,16,2,0,36,16,2,0,57,12,2,0,28,0,0
17/7/2018,Salmon and Wheat Bran Salad,87,13,0,1107,3.494117647,58928.03529,74,14,0,984,66,11,0,703,81,12,0,949,0,0
17/7/2018,Yogurt,36,3,0,178,4.028571429,40176.94286,26,3,0,94,24,3,0,80,24,3,0,88,0,0
18/7/2018,Aubergine and Chickpea Vindaloo,3,4,0,10,1,99999,6,4,1,18,15,4,0,52,3,4,0,10,0,0
18/7/2018,Beef and Apple Burgers,48,8,1,345,3.5,62560.79167,35,10,2,292,37,11,1,358,26,13,1,309,0,0
18/7/2018,Beef and Broccoli,17,12,0,199,6.294117647,53017.76471,21,16,0,312,17,11,0,185,13,7,0,80,0,0
18/7/2018,Beef and Broccoli Stir Fry,19,10,0,194,3.578947368,52693.15789,13,10,0,130,21,10,1,204,7,10,0,72,0,0
18/7/2018,Beef and Squash Kabob,25,8,0,233,13.44,68012.64,43,7,0,378,26,8,1,222,32,8,0,294,0,0
18/7/2018,Chicken and Onion Kabob,42,10,0,453,4.1,62555.175,57,10,0,631,50,10,0,526,52,10,0,576,0,0
18/7/2018,Chutney,16,2,0,52,1.9375,62617,17,2,0,38,15,2,0,52,8,2,0,14,0,0
18/7/2018,Coconut and Beef Vindaloo,2,4,0,8,1.5,50027.5,5,4,0,18,7,4,0,28,13,4,0,50,0,0
18/7/2018,Fountain Drink,37,2,0,74,2.448275862,51830.86207,36,2,0,71,45,2,0,89,41,2,0,81,0,0
18/7/2018,Lamb and Veggie Kabob,10,8,0,93,4.8,50103,12,8,1,100,9,8,0,85,21,8,0,194,0,0
18/7/2018,Lamb Chops,15,9,0,139,5.533333333,40125,17,8,0,123,14,12,3,121,24,7,0,168,0,0
18/7/2018,Naan,19,2,0,54,2.894736842,78962.89474,18,2,0,47,16,2,0,48,24,2,0,49,0,0
18/7/2018,Rice,19,2,0,52,3.210526316,63237.42105,14,2,0,31,12,2,0,40,5,2,0,12,0,0
18/7/2018,Salmon and Wheat Bran Salad,91,12,0,1042,5.97752809,61869.82022,86,13,1,1043,90,13,0,1120,59,12,1,671,0,0
18/7/2018,Yogurt,33,3,0,124,2.709677419,58200.6129,36,3,0,130,36,3,1,149,33,3,0,122,0,0
19/7/2018,Aubergine and Chickpea Vindaloo,9,4,0,32,4.428571429,42920.57143,5,4,0,18,7,4,0,24,18,4,1,57,0,0
19/7/2018,Beef and Apple Burgers,37,9,1,297,3,48760.89189,38,10,1,340,34,7,1,223,37,13,1,432,0,0
19/7/2018,Beef and Broccoli,21,9,0,194,2.428571429,47794.95238,17,7,0,114,17,9,0,154,20,7,1,135,0,0
19/7/2018,Beef and Broccoli Stir Fry,9,10,0,93,1.5,62586.25,25,10,0,242,14,10,1,122,14,10,0,144,0,0
19/7/2018,Beef and Squash Kabob,20,8,0,187,1.842105263,73741.63158,43,7,0,353,35,8,0,315,20,8,0,181,0,0
19/7/2018,Chicken and Onion Kabob,38,10,0,421,3.242424242,42572.06061,77,10,0,856,45,10,0,503,45,10,0,502,0,0
19/7/2018,Chutney,15,2,0,34,2.846153846,54028.92308,19,2,0,50,17,2,0,33,23,2,0,77,0,0
19/7/2018,Coconut and Beef Vindaloo,9,4,0,36,3.222222222,22476.55556,15,4,0,49,9,4,0,36,9,4,0,32,0,0
19/7/2018,Fountain Drink,53,2,0,105,4.842105263,29082.31579,41,2,0,82,32,2,0,56,42,2,0,79,0,0
19/7/2018,Lamb and Veggie Kabob,6,8,1,46,3.333333333,66682.33333,16,8,1,140,17,8,1,143,12,8,0,112,0,0
19/7/2018,Lamb Chops,18,10,0,180,13.66666667,39066.16667,18,10,0,168,6,5,0,32,20,7,1,113,0,0
19/7/2018,Naan,23,2,0,74,2.181818182,63730.63636,27,2,0,60,21,2,0,51,17,2,0,42,0,0
19/7/2018,Rice,20,2,0,63,2.052631579,63249.57895,17,2,0,48,5,2,0,10,16,2,0,34,0,0
19/7/2018,Salmon and Wheat Bran Salad,120,11,0,1469,3.27184466,48659.56311,95,12,0,1148,78,12,1,861,78,12,0,910,0,0
19/7/2018,Yogurt,34,3,0,147,2.483870968,61335.48387,35,3,0,135,23,3,0,81,34,3,0,103,0,0
20/7/2018,Aubergine and Chickpea Vindaloo,13,4,0,46,3.7,50073.9,7,4,0,24,11,4,0,38,7,4,0,24,0,0
20/7/2018,Beef and Apple Burgers,36,12,1,402,2.257142857,63039.88571,34,12,1,376,36,15,2,467,31,10,0,290,0,0
20/7/2018,Beef and Broccoli,33,8,0,243,4,45527.33333,22,8,1,166,26,13,0,295,41,7,0,301,0,0
20/7/2018,Beef and Broccoli Stir Fry,8,10,0,82,2.625,75098.25,16,10,0,155,17,10,0,173,19,10,1,172,0,0
20/7/2018,Beef and Squash Kabob,44,8,0,402,2.023809524,71506.45238,54,7,0,454,45,8,0,414,53,8,0,491,0,0
20/7/2018,Chicken and Onion Kabob,44,10,0,486,2.625,55079.775,43,10,1,449,60,10,0,667,84,10,0,927,0,0
20/7/2018,Chutney,19,2,0,50,2,73733.78947,14,2,0,44,27,2,0,73,21,2,0,74,0,0
20/7/2018,Coconut and Beef Vindaloo,13,4,0,52,4.333333333,33382.11111,12,4,0,42,16,4,0,64,14,4,0,56,0,0
20/7/2018,Fountain Drink,65,2,0,127,5.59375,46948.25,42,2,0,80,39,2,0,78,38,2,0,71,0,0
20/7/2018,Lamb and Veggie Kabob,20,8,0,189,2.55,40117.65,11,8,0,100,18,8,1,162,17,8,1,145,0,0
20/7/2018,Lamb Chops,19,8,0,143,2,68478.10526,12,10,1,112,16,8,0,132,32,6,0,221,0,0
20/7/2018,Naan,24,2,0,52,2.608695652,52276.56522,29,2,0,76,25,2,0,72,20,2,0,45,0,0
20/7/2018,Rice,19,2,0,44,1.529411765,70640.11765,18,2,0,40,27,2,0,86,16,2,0,54,0,0
20/7/2018,Salmon and Wheat Bran Salad,97,11,0,1075,6.443298969,52658.79381,89,16,1,1379,113,13,1,1405,96,12,0,1069,0,0
20/7/2018,Yogurt,34,3,0,145,2.53125,62579.71875,36,3,0,110,40,3,1,175,36,3,0,150,0,0
21/7/2018,Aubergine and Chickpea Vindaloo,14,4,1,43,1.818181818,63800.54545,23,4,0,80,14,4,0,49,10,4,0,35,0,0
21/7/2018,Beef and Apple Burgers,35,14,1,476,2.428571429,71496.17143,55,14,1,739,49,16,0,645,25,19,1,450,0,0
21/7/2018,Beef and Broccoli,25,13,0,335,2.88,80033,22,11,0,238,31,9,0,286,18,16,0,278,0,0
21/7/2018,Beef and Broccoli Stir Fry,13,10,0,134,1.666666667,66703.5,19,10,1,181,13,10,0,131,9,10,0,93,0,0
21/7/2018,Beef and Squash Kabob,30,8,0,282,2.357142857,78595.57143,47,7,0,410,41,8,0,369,34,8,0,319,0,0
21/7/2018,Chicken and Onion Kabob,50,10,0,559,2.816326531,61307.77551,46,10,0,496,53,10,0,572,41,10,0,453,0,0
21/7/2018,Chutney,20,2,0,50,3.2,55184.55,23,2,0,68,22,2,0,78,11,2,0,30,0,0
21/7/2018,Coconut and Beef Vindaloo,8,4,0,32,1.857142857,57428.57143,15,4,0,52,8,4,0,32,7,4,0,28,0,0
21/7/2018,Fountain Drink,77,2,0,139,2.840909091,66005.72727,52,2,0,103,33,2,0,64,29,2,0,58,0,0
21/7/2018,Lamb and Veggie Kabob,16,8,0,153,3.571428571,57180.21429,13,8,0,120,24,8,0,219,8,8,0,76,0,0
21/7/2018,Lamb Chops,26,9,0,217,3.807692308,50225.80769,27,9,0,236,16,10,0,149,31,10,0,298,0,0
21/7/2018,Naan,22,2,0,58,3.227272727,50246.09091,18,2,0,42,22,2,0,94,23,2,0,59,0,0
21/7/2018,Rice,24,2,0,72,2.625,75118.91667,25,2,0,80,14,2,0,54,20,2,0,50,0,0
21/7/2018,Salmon and Wheat Bran Salad,82,13,1,1035,3.817073171,57453.81707,116,17,0,1894,113,13,0,1463,70,15,0,1070,0,0
21/7/2018,Yogurt,49,3,0,176,1.555555556,82283.02222,50,3,0,215,52,3,0,236,29,3,0,145,0,0
23/7/2018,Aubergine and Chickpea Vindaloo,7,4,0,24,4.333333333,33406.5,5,4,0,18,5,4,0,18,28,4,0,98,25,1
23/7/2018,Beef and Apple Burgers,16,18,0,291,3.375,56339.125,25,11,0,275,23,8,1,156,43,14,1,526,25,1
23/7/2018,Beef and Broccoli,11,14,0,154,7,54639.09091,12,17,0,206,13,7,0,94,21,11,1,210,25,1
23/7/2018,Beef and Broccoli Stir Fry,11,10,0,107,4,54593.18182,9,10,1,85,12,10,0,124,13,10,0,133,25,1
23/7/2018,Beef and Squash Kabob,18,8,1,149,1.764705882,70628.35294,35,7,0,299,25,8,0,234,49,8,0,454,25,1
23/7/2018,Chicken and Onion Kabob,33,10,0,357,3.034482759,68989.13793,32,10,0,352,27,10,0,304,53,9,0,557,25,1
23/7/2018,Chutney,10,2,0,28,2,90008.7,11,2,0,44,13,2,0,29,21,2,0,52,25,1
23/7/2018,Coconut and Beef Vindaloo,6,4,0,22,4.2,80006,9,4,0,32,14,4,0,56,10,4,0,38,25,1
23/7/2018,Fountain Drink,22,2,0,44,6.473684211,57950.89474,22,2,0,42,44,2,0,85,52,2,0,96,25,1
23/7/2018,Lamb and Veggie Kabob,6,8,0,56,4.833333333,50017.33333,10,8,1,81,5,8,0,44,19,8,1,171,25,1
23/7/2018,Lamb Chops,18,11,0,190,3.111111111,72257.72222,15,11,1,150,19,7,0,134,20,8,0,144,25,1
23/7/2018,Naan,12,2,0,44,2.222222222,66712.11111,9,2,0,40,12,2,0,24,39,2,0,84,25,1
23/7/2018,Rice,12,2,0,25,3.666666667,88901.77778,10,2,0,38,12,2,0,25,25,2,0,79,25,1
23/7/2018,Salmon and Wheat Bran Salad,63,13,0,823,4.587301587,57234.28571,57,15,0,854,73,11,1,744,120,14,0,1621,25,1
23/7/2018,Yogurt,30,3,0,132,3.076923077,50130.5,31,3,0,125,28,3,0,117,50,3,0,194,25,1
24/7/2018,Aubergine and Chickpea Vindaloo,3,4,0,10,19.66666667,386.3333333,4,4,1,10,8,4,0,28,13,4,0,44,24,2
24/7/2018,Beef and Apple Burgers,17,13,0,218,6.352941176,41232.52941,30,12,1,320,22,9,1,187,28,18,1,478,24,2
24/7/2018,Beef and Broccoli,4,22,0,87,1.75,50101.5,14,11,0,155,7,7,0,46,24,9,0,212,24,2
24/7/2018,Beef and Broccoli Stir Fry,8,10,0,83,37.375,37530.75,9,10,1,80,11,10,0,113,11,10,0,114,24,2
24/7/2018,Beef and Squash Kabob,20,8,0,187,4.684210526,57926.63158,19,7,0,160,24,8,0,226,33,8,0,300,24,2
24/7/2018,Chicken and Onion Kabob,30,10,0,344,2.043478261,82649.52174,43,10,0,484,48,10,0,536,36,10,0,401,24,2
24/7/2018,Chutney,9,2,0,42,1.25,75009.5,20,2,0,54,13,2,0,26,14,2,0,40,24,2
24/7/2018,Coconut and Beef Vindaloo,6,4,0,24,2.2,20438.8,9,4,1,21,6,4,0,24,10,4,0,40,24,2
24/7/2018,Fountain Drink,24,2,0,48,4.666666667,22349.55556,37,2,0,68,31,2,0,61,55,2,0,109,24,2
24/7/2018,Lamb and Veggie Kabob,9,8,0,84,24,33365.55556,11,8,1,95,13,8,1,110,5,8,2,41,24,2
24/7/2018,Lamb Chops,7,12,0,82,2,42869.28571,13,13,1,146,12,6,0,70,19,9,0,164,24,2
24/7/2018,Naan,11,2,0,28,4.7,40028.3,9,2,0,18,18,2,0,36,21,2,0,64,24,2
24/7/2018,Rice,1,2,0,2,1,99999,17,2,0,38,13,2,0,26,14,2,0,46,24,2
24/7/2018,Salmon and Wheat Bran Salad,28,15,0,432,7.928571429,32261.85714,97,15,1,1411,82,12,0,953,87,13,0,1107,24,2
24/7/2018,Yogurt,14,3,0,58,5.083333333,25051.33333,25,3,0,98,23,3,0,83,36,3,0,178,24,2
25/7/2018,Aubergine and Chickpea Vindaloo,9,4,0,32,4,42934.28571,11,4,0,38,12,2,0,28,3,4,0,10,45,1
25/7/2018,Beef and Apple Burgers,34,11,1,335,3.441176471,70662.47059,27,13,2,304,32,14,1,422,48,8,1,345,45,1
25/7/2018,Beef and Broccoli,11,10,0,114,1.636363636,72765.81818,13,7,0,88,25,10,0,261,17,12,0,199,45,1
25/7/2018,Beef and Broccoli Stir Fry,9,10,0,91,4,85734.14286,18,10,1,167,7,10,0,71,19,10,0,194,45,1
25/7/2018,Beef and Squash Kabob,24,8,0,221,2.095238095,71492.09524,54,7,0,442,20,8,0,187,25,8,0,233,45,1
25/7/2018,Chicken and Onion Kabob,50,10,0,546,3.978723404,47001.65957,68,10,0,735,41,10,1,413,42,10,0,453,45,1
25/7/2018,Chutney,9,2,0,28,1.666666667,77783.77778,13,2,0,27,12,2,0,44,16,2,0,52,45,1
25/7/2018,Coconut and Beef Vindaloo,14,4,0,54,4.818181818,36512.45455,7,4,0,24,14,3,0,40,2,4,0,8,45,1
25/7/2018,Fountain Drink,32,2,0,63,3.458333333,62677.41667,38,2,0,75,42,2,0,82,37,2,0,74,45,1
25/7/2018,Lamb and Veggie Kabob,6,8,0,58,2,80004.2,19,8,1,174,11,8,0,103,10,8,0,93,45,1
25/7/2018,Lamb Chops,15,8,1,107,17.73333333,26757.6,16,11,0,173,13,9,0,111,15,9,0,139,45,1
25/7/2018,Naan,15,2,0,41,1.384615385,84706.46154,27,2,0,67,21,2,0,68,19,2,0,54,45,1
25/7/2018,Rice,11,2,0,37,1.3,70110.9,13,2,0,38,14,2,0,44,19,2,0,52,45,1
25/7/2018,Salmon and Wheat Bran Salad,59,13,0,753,2.372881356,64547.52542,94,13,1,1187,94,13,0,1232,91,12,0,1042,45,1
25/7/2018,Yogurt,22,3,0,95,3,50144.35,46,3,0,164,29,3,0,137,33,3,0,124,45,1
26/7/2018,Aubergine and Chickpea Vindaloo,4,4,0,14,2,33676,17,4,0,55,11,4,0,38,9,4,0,32,0,0
26/7/2018,Beef and Apple Burgers,22,13,0,284,1.863636364,59281.90909,52,9,1,409,29,10,2,257,37,9,1,297,0,0
26/7/2018,Beef and Broccoli,10,7,0,67,2.5,60079.9,28,13,2,303,13,16,0,204,21,9,0,194,0,0
26/7/2018,Beef and Broccoli Stir Fry,11,10,0,111,2.272727273,45595.90909,11,10,0,110,11,10,1,102,9,10,0,93,0,0
26/7/2018,Beef and Squash Kabob,40,8,1,350,2.352941176,61835.47059,41,7,0,350,28,8,0,255,20,8,0,187,0,0
26/7/2018,Chicken and Onion Kabob,54,10,1,559,2.176470588,62834,84,10,0,936,41,10,0,459,38,10,0,421,0,0
26/7/2018,Chutney,9,2,0,28,2.333333333,55619.88889,27,2,1,82,19,2,0,80,15,2,0,34,0,0
26/7/2018,Coconut and Beef Vindaloo,9,4,0,36,2.875,62571.125,26,4,0,86,13,4,0,50,9,4,0,36,0,0
26/7/2018,Fountain Drink,30,2,0,59,3.210526316,47503.94737,68,2,0,120,32,2,0,61,53,2,0,105,0,0
26/7/2018,Lamb and Veggie Kabob,16,8,0,155,3.636363636,45602,6,8,0,58,5,8,0,45,6,8,1,46,0,0
26/7/2018,Lamb Chops,10,10,0,96,4,40128.8,22,10,2,165,9,12,0,105,18,10,0,180,0,0
26/7/2018,Naan,11,2,0,27,3.181818182,54727.09091,30,2,1,62,21,2,0,70,23,2,0,74,0,0
26/7/2018,Rice,10,2,0,26,2.9,40172.4,26,2,1,72,14,2,0,36,20,2,0,63,0,0
26/7/2018,Salmon and Wheat Bran Salad,64,15,0,934,3.096774194,51731.80645,151,13,1,1791,78,15,1,1089,120,11,0,1469,0,0
26/7/2018,Yogurt,43,3,0,147,2.975,52607.375,56,3,0,211,28,3,0,123,34,3,0,147,0,0
27/7/2018,Aubergine and Chickpea Vindaloo,10,4,0,35,3.25,25413.5,25,4,0,88,8,4,0,27,13,4,0,46,28,1
27/7/2018,Beef and Apple Burgers,35,13,1,413,4.085714286,60087.57143,43,10,1,383,40,11,1,397,36,12,1,402,28,1
27/7/2018,Beef and Broccoli,22,9,0,183,3.681818182,59144.77273,24,15,0,342,22,24,0,534,33,8,0,243,28,1
27/7/2018,Beef and Broccoli Stir Fry,18,10,0,183,4,44618.22222,12,10,0,120,8,10,0,79,8,10,0,82,28,1
27/7/2018,Beef and Squash Kabob,38,8,0,334,4.945945946,67632.89189,41,7,0,357,48,8,0,441,44,8,0,402,28,1
27/7/2018,Chicken and Onion Kabob,73,10,0,808,6.656716418,62773.13433,51,10,0,568,66,10,0,720,44,10,0,486,28,1
27/7/2018,Chutney,10,2,0,24,2.6,50086.7,19,2,0,56,29,2,0,107,19,2,0,50,28,1
27/7/2018,Coconut and Beef Vindaloo,15,4,0,60,14.07692308,30978.76923,9,4,0,31,10,4,0,36,13,4,0,52,28,1
27/7/2018,Fountain Drink,53,2,0,103,4.84375,56353.28125,33,2,0,65,52,2,0,99,65,2,0,127,28,1
27/7/2018,Lamb and Veggie Kabob,10,8,0,96,1.7,80063.3,13,8,0,122,12,8,1,105,20,8,0,189,28,1
27/7/2018,Lamb Chops,20,7,0,138,11.95,25147.1,15,9,1,121,32,8,1,228,19,8,0,143,28,1
27/7/2018,Naan,24,2,0,58,3.083333333,54289.95833,17,2,0,52,27,2,0,109,24,2,0,52,28,1
27/7/2018,Rice,17,2,0,40,3.933333333,66729.26667,17,2,0,71,17,2,0,47,19,2,0,44,28,1
27/7/2018,Salmon and Wheat Bran Salad,94,13,0,1212,6.538461538,53971.40659,75,15,0,1135,113,15,0,1644,97,11,0,1075,28,1
27/7/2018,Yogurt,39,3,0,172,3.388888889,64004.16667,43,3,0,193,36,3,0,154,34,3,0,145,28,1
28/7/2018,Aubergine and Chickpea Vindaloo,9,4,0,32,3.5,66750.16667,12,4,0,42,11,4,0,38,14,4,1,43,0,0
28/7/2018,Beef and Apple Burgers,35,14,1,450,2.685714286,65805.02857,28,14,2,350,35,14,1,460,35,14,1,476,0,0
28/7/2018,Beef and Broccoli,36,13,1,386,1.590909091,81844.90909,30,9,0,270,23,10,1,203,25,13,0,335,0,0
28/7/2018,Beef and Broccoli Stir Fry,21,10,0,214,3.95,70032.1,20,10,0,190,16,10,0,161,13,10,0,134,0,0
28/7/2018,Beef and Squash Kabob,37,8,0,341,2.457142857,71454.48571,48,7,0,414,34,8,1,302,30,8,0,282,0,0
28/7/2018,Chicken and Onion Kabob,47,10,0,512,3.636363636,72797.79545,63,10,1,673,44,10,0,491,50,10,0,559,0,0
28/7/2018,Chutney,23,2,0,64,1.695652174,82665.13043,14,2,0,41,22,2,0,57,20,2,0,50,0,0
28/7/2018,Coconut and Beef Vindaloo,8,4,0,31,3,50094.33333,14,4,0,46,11,4,0,44,8,4,0,32,0,0
28/7/2018,Fountain Drink,51,2,0,94,2.625,62589.21875,65,2,0,128,46,2,0,92,77,2,0,139,0,0
28/7/2018,Lamb and Veggie Kabob,13,8,0,122,2.153846154,53935.69231,9,8,0,83,12,8,0,117,16,8,0,153,0,0
28/7/2018,Lamb Chops,18,8,0,131,2.944444444,55686.66667,20,11,1,198,17,8,0,133,26,9,0,217,0,0
28/7/2018,Naan,30,2,0,104,2.551724138,75931.51724,17,2,0,46,29,2,0,95,22,2,0,58,0,0
28/7/2018,Rice,22,2,0,70,2.714285714,66818.14286,19,2,0,60,24,2,0,67,24,2,0,72,0,0
28/7/2018,Salmon and Wheat Bran Salad,103,15,0,1416,2.579545455,68239.51136,90,14,1,1167,102,15,0,1567,82,13,1,1035,0,0
28/7/2018,Yogurt,37,3,0,168,3.088235294,64761.23529,47,3,0,233,42,3,0,202,49,3,0,176,0,0
30/7/2018,Aubergine and Chickpea Vindaloo,2,4,0,7,1,99999,5,4,1,10,12,4,0,42,7,4,0,24,0,0
30/7/2018,Beef and Apple Burgers,23,9,0,202,6.695652174,56604.56522,27,14,1,331,29,16,1,427,16,18,0,291,0,0
30/7/2018,Beef and Broccoli,12,7,0,77,24.41666667,41712.91667,17,20,1,326,11,22,0,246,11,14,0,154,0,0
30/7/2018,Beef and Broccoli Stir Fry,10,10,1,97,3.4,30118.6,11,10,0,110,14,10,1,134,11,10,0,107,0,0
30/7/2018,Beef and Squash Kabob,25,7,0,208,2.666666667,66722.61905,28,7,0,241,23,8,0,212,18,8,1,149,0,0
30/7/2018,Chicken and Onion Kabob,38,10,0,419,1.888888889,61207.16667,37,10,0,402,44,10,1,466,33,10,0,357,0,0
30/7/2018,Chutney,16,2,0,37,1.933333333,80001.73333,16,2,0,78,10,2,0,26,10,2,0,28,0,0
30/7/2018,Coconut and Beef Vindaloo,5,4,1,16,5.75,75003.25,7,4,0,24,3,4,0,12,6,4,0,22,0,0
30/7/2018,Fountain Drink,22,2,0,42,6.095238095,57209.95238,28,2,0,49,45,2,0,90,22,2,0,44,0,0
30/7/2018,Lamb and Veggie Kabob,11,5,0,60,3.181818182,90909.72727,14,8,1,110,6,8,1,44,6,8,0,56,0,0
30/7/2018,Lamb Chops,8,8,0,63,6.375,25138.5,15,7,1,99,15,7,0,112,18,11,0,190,0,0
30/7/2018,Naan,12,2,0,25,21,50034.08333,20,2,0,70,16,2,0,46,12,2,0,44,0,0
30/7/2018,Rice,6,2,0,12,1.6,60055.4,21,2,0,77,17,2,0,46,12,2,0,25,0,0
30/7/2018,Salmon and Wheat Bran Salad,58,11,1,610,10.03636364,43712.50909,71,16,1,1090,66,13,0,832,63,13,0,823,0,0
30/7/2018,Yogurt,21,3,0,81,5.380952381,38228.80952,27,3,0,102,28,3,0,117,30,3,0,132,0,0
31/7/2018,Aubergine and Chickpea Vindaloo,6,4,0,21,1.5,75109.25,7,4,0,24,12,4,0,42,3,4,0,10,35,2
31/7/2018,Beef and Apple Burgers,31,11,1,302,3.580645161,48503.16129,38,11,1,385,27,15,2,336,17,13,0,218,35,2
31/7/2018,Beef and Broccoli,17,8,0,132,3.588235294,64813.23529,23,6,0,144,22,12,0,259,4,22,0,87,35,2
31/7/2018,Beef and Broccoli Stir Fry,11,10,1,100,4.090909091,45545,17,10,1,160,12,10,1,114,8,10,0,83,35,2
31/7/2018,Beef and Squash Kabob,36,8,1,325,3.029411765,64762.41176,35,7,0,297,34,8,0,314,20,8,0,187,35,2
31/7/2018,Chicken and Onion Kabob,40,10,0,442,4.815789474,57954.47368,41,10,0,452,61,10,0,680,30,10,0,344,35,2
31/7/2018,Chutney,19,2,0,44,2.611111111,66705.22222,24,2,0,56,17,2,0,66,9,2,0,42,35,2
31/7/2018,Coconut and Beef Vindaloo,14,4,0,56,3.583333333,58416.58333,13,4,0,45,14,4,3,32,6,4,0,24,35,2
31/7/2018,Fountain Drink,58,2,0,109,3.27027027,59615.59459,58,2,0,115,49,2,0,89,24,2,0,48,35,2
31/7/2018,Lamb and Veggie Kabob,6,8,2,45,2,50513.16667,10,8,3,60,7,8,0,71,9,8,0,84,35,2
31/7/2018,Lamb Chops,14,12,0,160,4.928571429,36000.07143,23,7,0,156,14,10,0,147,7,12,0,82,35,2
31/7/2018,Naan,17,2,0,33,3.117647059,52981.05882,22,2,0,45,27,2,0,75,11,2,0,28,35,2
31/7/2018,Rice,13,2,0,26,2.333333333,75237.08333,9,2,0,19,14,2,0,38,1,2,0,2,35,2
31/7/2018,Salmon and Wheat Bran Salad,87,13,1,1081,3.586206897,47280.37931,104,11,0,1104,80,15,1,1059,28,15,0,432,35,2
31/7/2018,Yogurt,33,3,0,124,2.909090909,60744.12121,43,3,0,157,39,3,0,154,14,3,0,58,35,2
1/8/2018,Aubergine and Chickpea Vindaloo,10,4,0,34,3.2,50067.9,6,4,0,21,20,4,0,70,9,4,0,32,212,1
1/8/2018,Beef and Apple Burgers,28,16,1,406,2.571428571,75020.57143,29,8,1,226,41,16,2,593,34,11,1,335,212,1
1/8/2018,Beef and Broccoli,22,10,0,206,2.409090909,45578.90909,17,7,0,121,30,23,6,448,11,10,0,114,212,1
1/8/2018,Beef and Broccoli Stir Fry,11,10,0,114,2.363636364,54767.90909,7,10,0,70,21,10,1,198,9,10,0,91,212,1
1/8/2018,Beef and Squash Kabob,25,8,0,223,2.869565217,56628.43478,56,7,0,475,55,8,0,508,24,8,0,221,212,1
1/8/2018,Chicken and Onion Kabob,38,10,0,413,4.970588235,52965.02941,68,10,0,733,49,9,0,519,50,10,0,546,212,1
1/8/2018,Chutney,12,2,0,35,6.416666667,66710,16,2,0,33,27,2,0,138,9,2,0,28,212,1
1/8/2018,Coconut and Beef Vindaloo,11,4,0,42,4.777777778,44598,7,4,0,24,11,4,0,44,14,4,0,54,212,1
1/8/2018,Fountain Drink,63,2,0,119,4.117647059,47139.88235,52,2,0,100,35,2,0,66,32,2,0,63,212,1
1/8/2018,Lamb and Veggie Kabob,13,8,1,117,2.454545455,72731.36364,12,8,1,107,9,8,0,83,6,8,0,58,212,1
1/8/2018,Lamb Chops,16,11,0,174,4.4375,50095.9375,17,8,1,113,24,22,0,427,15,8,1,107,212,1
1/8/2018,Naan,24,2,0,53,2.791666667,58487.16667,20,2,0,43,17,2,0,62,15,2,0,41,212,1
1/8/2018,Rice,21,2,0,63,2.368421053,63201.52632,16,2,0,30,23,2,0,86,11,2,0,37,212,1
1/8/2018,Salmon and Wheat Bran Salad,71,14,1,929,4.845070423,45175.40845,88,12,1,987,104,23,2,2115,59,13,0,753,212,1
1/8/2018,Yogurt,30,3,0,117,2.862068966,51822.17241,26,3,0,91,44,3,0,219,22,3,0,95,212,1
2/8/2018,Aubergine and Chickpea Vindaloo,9,4,0,32,6.5,75004.5,15,4,1,38,10,4,0,35,4,4,0,14,2,1
2/8/2018,Beef and Apple Burgers,35,11,1,359,3.342857143,57202.05714,30,16,4,374,47,10,2,370,22,13,0,284,2,1
